Rank1,Rank2,Rank3,Percentage
100.705,52.331,32.203,0.83375
100.748,52.416,32.412,0.834
100.784,52.461,32.427,0.83425
100.799,52.518,32.436,0.8345
100.947,52.536,32.569,0.83475
101.02,52.604,32.624,0.835
101.04,52.828,32.698,0.83525
101.278,52.843,32.703,0.8355
101.415,52.891,32.721,0.83575
101.445,52.902,32.723,0.836
101.504,53.361,32.762,0.83625
101.552,53.377,32.769,0.8365
101.586,53.486,32.804,0.83675
101.833,53.524,32.851,0.837
101.921,53.55,32.852,0.83725
102.384,53.714,33.006,0.8375
102.713,53.715,33.089,0.83775
102.714,53.732,33.133,0.838
102.745,53.802,33.223,0.83825
102.777,53.842,33.259,0.8385
103.023,53.885,33.346,0.83875
103.054,54.084,33.41,0.839
103.351,54.104,33.432,0.83925
103.731,54.349,33.446,0.8395
103.949,54.398,33.536,0.83975
104.181,54.461,33.676,0.84
104.863,54.649,33.722,0.84025
105.138,54.675,33.84,0.8405
105.497,54.688,33.915,0.84075
105.516,54.746,33.983,0.841
105.536,54.788,34.012,0.84125
105.723,55.879,34.049,0.8415
105.752,55.972,34.068,0.84175
105.961,55.979,34.094,0.842
105.993,56.06,34.276,0.84225
105.994,56.148,34.314,0.8425
106.027,56.201,34.662,0.84275
106.199,56.287,34.95,0.843
106.323,56.293,34.99,0.84325
106.794,56.356,35.117,0.8435
106.993,56.755,35.144,0.84375
107.045,56.787,35.221,0.844
107.384,56.861,35.275,0.84425
107.668,56.942,35.32,0.8445
107.849,56.976,35.414,0.84475
107.89,57.077,35.736,0.845
107.991,57.247,35.743,0.84525
108.386,57.33,35.758,0.8455
109.244,57.34,35.768,0.84575
109.425,57.397,35.781,0.846
109.597,57.405,35.843,0.84625
110.274,57.496,35.936,0.8465
110.365,57.546,35.938,0.84675
110.394,57.572,35.95,0.847
110.452,57.631,35.953,0.84725
110.637,57.765,35.977,0.8475
111.07,57.807,35.991,0.84775
111.133,57.856,36.026,0.848
111.18,57.908,36.075,0.84825
111.32,58.131,36.119,0.8485
111.436,58.234,36.196,0.84875
111.657,58.483,36.237,0.849
111.784,58.823,36.253,0.84925
111.945,58.865,36.266,0.8495
112.199,58.923,36.387,0.84975
112.403,58.956,36.419,0.85
112.602,59.028,36.521,0.85025
112.674,59.116,36.548,0.8505
112.701,59.259,36.586,0.85075
112.714,59.269,36.594,0.851
112.859,59.329,36.604,0.85125
112.87,59.414,36.648,0.8515
112.878,59.466,36.652,0.85175
113.123,59.568,36.716,0.852
113.226,59.607,36.751,0.85225
113.546,59.64,36.795,0.8525
113.874,59.752,36.985,0.85275
114.069,59.835,37.072,0.853
114.205,59.875,37.118,0.85325
114.363,59.889,37.226,0.8535
115.038,60.005,37.27,0.85375
115.214,60.017,37.453,0.854
115.419,60.087,37.591,0.85425
115.637,60.232,37.597,0.8545
115.771,60.232,37.623,0.85475
115.909,60.449,37.67,0.855
116.084,60.543,37.751,0.85525
116.289,60.61,37.775,0.8555
116.886,60.78,37.893,0.85575
116.984,60.925,37.904,0.856
117.091,61.158,37.91,0.85625
117.289,61.18,37.993,0.8565
117.362,61.199,38.042,0.85675
117.693,61.261,38.126,0.857
117.761,61.272,38.158,0.85725
117.787,61.368,38.217,0.8575
118.328,61.58,38.298,0.85775
118.345,61.803,38.449,0.858
118.572,61.946,38.547,0.85825
118.583,62.13,38.72,0.8585
118.824,62.382,38.833,0.85875
118.892,62.562,38.946,0.859
119.009,62.767,39.052,0.85925
119.154,62.79,39.056,0.8595
119.43,62.822,39.071,0.85975
119.789,63.102,39.081,0.86
119.937,63.174,39.108,0.86025
120.263,63.24,39.22,0.8605
120.447,63.245,39.404,0.86075
120.683,63.368,39.527,0.861
120.703,63.398,39.633,0.86125
120.839,63.516,39.662,0.8615
121.019,63.543,39.664,0.86175
121.031,63.675,39.678,0.862
121.416,63.792,39.743,0.86225
121.478,64.033,39.869,0.8625
121.895,64.204,39.971,0.86275
122.007,64.547,40.055,0.863
122.022,64.659,40.183,0.86325
122.079,64.898,40.283,0.8635
122.398,64.955,40.295,0.86375
122.576,64.976,40.472,0.864
122.769,65.11,40.635,0.86425
123.022,65.153,40.769,0.8645
123.04,65.266,40.984,0.86475
123.114,65.509,41.081,0.865
123.292,65.636,41.226,0.86525
123.615,65.769,41.403,0.8655
123.739,65.82,41.405,0.86575
123.901,66.051,41.44,0.866
123.954,66.162,41.487,0.86625
123.967,66.238,41.625,0.8665
124.617,66.239,41.679,0.86675
124.929,66.402,41.766,0.867
125.097,66.641,41.785,0.86725
125.182,66.671,41.813,0.8675
125.225,66.765,41.844,0.86775
125.38,66.973,41.887,0.868
125.844,67.061,41.929,0.86825
125.92,67.281,42.039,0.8685
126.384,67.333,42.085,0.86875
126.665,68.077,42.099,0.869
126.694,68.233,42.394,0.86925
126.746,68.255,42.415,0.8695
127.253,68.488,42.451,0.86975
127.374,68.647,42.596,0.87
127.414,69.087,42.705,0.87025
127.518,69.267,42.892,0.8705
128.167,69.463,42.98,0.87075
128.412,69.682,43.1,0.871
128.641,69.781,43.212,0.87125
128.789,69.841,43.365,0.8715
128.838,70.136,43.411,0.87175
129.039,70.227,43.46,0.872
129.271,70.349,43.532,0.87225
129.496,70.388,43.641,0.8725
129.676,70.388,43.644,0.87275
129.703,70.904,43.747,0.873
129.805,71.01,43.847,0.87325
129.806,71.254,43.986,0.8735
129.899,71.284,44.371,0.87375
129.997,71.39,44.384,0.874
130.022,71.523,44.706,0.87425
130.298,71.525,44.749,0.8745
130.323,71.619,44.879,0.87475
130.474,71.942,44.907,0.875
131.0,72.261,44.964,0.87525
131.179,72.305,44.982,0.8755
131.187,72.56,45.058,0.87575
131.474,72.677,45.23,0.876
131.74,72.721,45.235,0.87625
131.809,72.765,45.338,0.8765
131.965,72.875,45.428,0.87675
132.725,72.955,45.459,0.877
133.803,73.383,45.463,0.87725
133.813,73.433,45.71,0.8775
134.188,73.445,45.809,0.87775
134.367,73.846,45.813,0.878
134.615,73.895,45.984,0.87825
134.851,73.993,46.395,0.8785
135.224,74.282,46.448,0.87875
135.492,74.362,46.745,0.879
135.539,74.583,46.799,0.87925
135.769,74.744,46.852,0.8795
135.85,74.829,46.888,0.87975
135.926,75.004,46.891,0.88
136.155,75.299,47.067,0.88025
136.318,75.379,47.223,0.8805
136.717,75.479,47.267,0.88075
137.062,75.528,47.267,0.881
137.442,75.643,47.278,0.88125
138.642,75.962,47.295,0.8815
138.761,76.478,47.461,0.88175
138.886,76.557,47.511,0.882
139.131,76.622,47.558,0.88225
139.239,76.638,47.604,0.8825
139.716,76.647,47.701,0.88275
139.919,76.83,47.812,0.883
140.103,76.886,47.917,0.88325
140.434,77.04,47.938,0.8835
140.789,77.285,48.059,0.88375
140.814,77.427,48.187,0.884
140.879,77.62,48.251,0.88425
141.002,77.834,48.502,0.8845
141.02,78.126,48.539,0.88475
141.05,78.52,48.678,0.885
141.234,78.604,48.726,0.88525
141.333,78.738,48.758,0.8855
141.729,78.777,48.797,0.88575
141.865,78.796,48.816,0.886
142.47,78.899,48.882,0.88625
142.576,79.082,48.914,0.8865
142.803,79.186,49.077,0.88675
143.264,79.28,49.151,0.887
143.32,79.368,49.167,0.88725
143.824,79.426,49.311,0.8875
143.913,79.66,49.357,0.88775
144.206,79.746,49.362,0.888
144.331,79.878,49.381,0.88825
145.113,79.959,49.517,0.8885
145.155,79.991,49.619,0.88875
145.423,80.538,49.748,0.889
145.44,80.546,49.754,0.88925
145.59,80.709,49.949,0.8895
145.637,80.822,50.232,0.88975
146.074,80.932,50.25,0.89
146.28,81.163,50.342,0.89025
146.406,81.31,50.358,0.8905
146.653,81.505,50.548,0.89075
146.879,82.353,51.047,0.891
146.998,82.501,51.07,0.89125
147.123,82.813,51.11,0.8915
147.145,82.944,51.15,0.89175
147.304,83.335,51.221,0.892
147.641,83.533,51.348,0.89225
147.866,83.843,51.604,0.8925
147.882,83.886,51.605,0.89275
147.903,84.176,51.658,0.893
148.083,84.34,51.668,0.89325
148.482,84.481,51.786,0.8935
148.547,84.514,52.099,0.89375
148.871,84.602,52.487,0.894
148.966,85.095,52.782,0.89425
149.026,85.301,52.891,0.8945
149.139,85.302,52.922,0.89475
149.215,85.478,52.978,0.895
149.414,85.667,53.173,0.89525
149.526,85.988,53.435,0.8955
149.576,86.058,53.61,0.89575
149.699,86.193,53.628,0.896
149.7,86.26,53.683,0.89625
149.739,87.133,53.713,0.8965
150.35,87.256,53.734,0.89675
150.587,87.463,53.741,0.897
150.59,87.521,53.758,0.89725
150.767,87.55,53.8,0.8975
151.331,87.604,53.849,0.89775
151.908,87.995,53.864,0.898
152.039,88.07,53.884,0.89825
152.584,88.286,53.923,0.8985
152.721,88.69,53.939,0.89875
152.764,88.732,54.015,0.899
153.285,89.107,54.218,0.89925
153.753,89.37,54.219,0.8995
154.455,89.405,54.511,0.89975
154.719,89.425,54.821,0.9
154.994,89.89,55.006,0.90025
155.023,90.142,55.122,0.9005
155.098,90.371,55.281,0.90075
155.943,90.743,55.459,0.901
157.168,90.965,55.664,0.90125
157.524,91.079,55.85,0.9015
157.718,91.145,56.029,0.90175
158.25,91.483,56.442,0.902
158.796,91.686,57.198,0.90225
159.101,91.92,57.304,0.9025
160.023,92.119,57.466,0.90275
160.039,92.164,57.612,0.903
160.069,92.296,57.657,0.90325
160.409,92.629,57.737,0.9035
161.029,92.892,57.746,0.90375
161.336,92.905,57.77,0.904
161.353,93.009,57.808,0.90425
161.596,93.286,57.819,0.9045
162.154,93.423,57.83,0.90475
162.949,93.914,57.891,0.905
163.084,93.998,57.972,0.90525
163.657,94.506,58.334,0.9055
164.167,94.913,58.492,0.90575
164.358,95.106,58.541,0.906
164.81,95.115,58.858,0.90625
164.896,95.207,59.132,0.9065
164.975,95.218,59.167,0.90675
165.744,95.293,59.205,0.907
165.929,95.392,59.355,0.90725
166.201,95.605,59.387,0.9075
166.366,95.994,59.86,0.90775
166.377,97.025,60.102,0.908
167.527,97.392,60.105,0.90825
167.599,98.476,60.337,0.9085
168.159,98.55,60.354,0.90875
168.328,98.696,60.487,0.909
168.336,98.936,60.509,0.90925
168.391,99.124,60.513,0.9095
168.512,99.546,60.81,0.90975
168.699,99.859,60.828,0.91
168.718,99.963,60.965,0.91025
169.607,99.999,60.98,0.9105
170.715,100.862,61.13,0.91075
170.866,100.907,61.143,0.911
171.436,100.983,61.734,0.91125
171.836,101.066,61.806,0.9115
172.978,101.379,61.977,0.91175
173.127,101.9,62.071,0.912
173.863,102.917,62.636,0.91225
174.092,103.083,62.992,0.9125
174.267,103.292,63.087,0.91275
174.27,103.366,63.405,0.913
174.419,103.541,63.459,0.91325
174.632,103.851,63.853,0.9135
174.924,103.985,63.949,0.91375
175.885,104.761,63.97,0.914
175.906,104.998,64.116,0.91425
176.158,106.034,64.156,0.9145
176.218,106.199,64.331,0.91475
176.252,106.297,64.498,0.915
176.503,106.31,64.53,0.91525
176.547,106.615,64.603,0.9155
178.183,106.783,64.682,0.91575
178.419,107.084,64.771,0.916
178.619,107.473,64.795,0.91625
178.821,107.666,64.831,0.9165
178.865,107.759,64.931,0.91675
179.014,108.327,65.171,0.917
179.044,108.764,65.417,0.91725
179.297,108.797,65.428,0.9175
179.499,108.928,65.764,0.91775
179.887,109.21,65.785,0.918
180.132,109.378,66.145,0.91825
180.195,109.45,66.147,0.9185
180.35,109.46,66.351,0.91875
180.564,110.234,66.842,0.919
180.645,110.42,66.962,0.91925
180.731,111.129,67.042,0.9195
182.047,111.271,67.231,0.91975
182.219,111.361,67.293,0.92
182.785,111.529,68.432,0.92025
182.85,111.677,68.756,0.9205
182.99,112.135,69.021,0.92075
183.031,112.523,69.309,0.921
183.276,112.641,70.045,0.92125
183.45,112.643,70.144,0.9215
183.854,112.951,70.259,0.92175
183.958,113.407,70.313,0.922
184.035,113.444,70.419,0.92225
184.156,113.569,70.79,0.9225
184.678,113.616,70.803,0.92275
185.348,113.784,70.927,0.923
185.645,114.019,70.989,0.92325
186.598,114.075,71.125,0.9235
187.233,114.105,71.152,0.92375
187.527,114.176,71.502,0.924
187.642,114.375,71.622,0.92425
188.271,114.516,71.694,0.9245
188.734,114.729,72.918,0.92475
188.773,114.907,73.452,0.925
189.991,115.142,73.603,0.92525
190.864,115.182,73.901,0.9255
190.867,115.374,74.255,0.92575
190.896,116.624,74.443,0.926
190.991,116.986,74.607,0.92625
191.143,117.469,74.87,0.9265
191.679,117.922,75.324,0.92675
191.947,118.148,75.966,0.927
192.494,118.162,76.332,0.92725
192.591,118.415,76.507,0.9275
192.668,118.945,76.676,0.92775
193.09,119.192,76.731,0.928
193.107,119.376,77.133,0.92825
193.301,119.774,77.236,0.9285
193.422,120.023,77.347,0.92875
193.447,120.477,77.411,0.929
193.608,120.519,77.631,0.92925
193.853,120.556,77.856,0.9295
193.9,121.145,78.098,0.92975
193.938,121.328,78.235,0.93
194.0,121.401,78.333,0.93025
194.111,121.456,78.606,0.9305
195.104,121.564,78.872,0.93075
195.502,121.793,79.062,0.931
195.723,123.059,79.101,0.93125
195.851,123.269,79.364,0.9315
196.132,123.438,79.576,0.93175
196.154,123.501,79.768,0.932
197.475,123.651,80.265,0.93225
197.68,123.705,80.406,0.9325
197.959,124.068,80.497,0.93275
198.024,124.339,80.61,0.933
198.037,124.906,80.639,0.93325
198.096,125.088,80.696,0.9335
198.604,125.111,81.375,0.93375
200.128,125.134,81.661,0.934
200.495,125.272,81.805,0.93425
200.521,125.283,82.081,0.9345
200.754,126.804,82.293,0.93475
200.792,126.945,82.567,0.935
200.871,127.008,82.668,0.93525
201.416,127.046,82.846,0.9355
201.837,127.206,83.428,0.93575
202.964,127.586,83.69,0.936
203.449,127.742,83.71,0.93625
203.81,128.245,84.589,0.9365
204.53,128.415,84.736,0.93675
204.804,128.678,85.982,0.937
205.283,128.693,86.701,0.93725
205.326,128.712,86.712,0.9375
205.704,129.513,86.969,0.93775
206.501,129.766,87.013,0.938
207.784,129.882,87.221,0.93825
207.826,130.12,87.595,0.9385
208.912,130.126,88.586,0.93875
209.581,130.305,88.634,0.939
209.933,130.369,88.683,0.93925
211.078,130.446,88.709,0.9395
211.153,130.855,89.001,0.93975
212.111,131.058,89.657,0.94
212.197,131.153,90.229,0.94025
212.831,131.186,90.382,0.9405
213.088,131.366,90.826,0.94075
213.258,132.754,90.985,0.941
213.942,132.758,91.847,0.94125
213.984,133.316,92.041,0.9415
215.583,133.984,93.012,0.94175
215.689,134.178,94.033,0.942
215.874,134.837,94.064,0.94225
216.18,134.889,94.08,0.9425
216.202,136.184,94.808,0.94275
216.499,136.271,95.03,0.943
216.576,136.826,95.964,0.94325
216.948,136.927,96.07,0.9435
217.233,137.154,96.673,0.94375
217.365,137.252,96.676,0.944
217.715,137.308,97.449,0.94425
218.515,137.415,97.503,0.9445
218.536,138.004,97.793,0.94475
218.672,138.379,97.945,0.945
219.056,138.836,97.974,0.94525
219.179,139.099,97.978,0.9455
219.461,139.43,98.174,0.94575
219.932,139.608,98.46,0.946
220.014,139.917,98.657,0.94625
220.51,140.042,99.138,0.9465
221.624,140.302,100.557,0.94675
221.646,140.334,100.624,0.947
223.237,140.386,101.738,0.94725
223.276,140.776,101.778,0.9475
223.578,143.379,101.921,0.94775
223.661,143.604,102.296,0.948
223.933,144.05,102.654,0.94825
224.203,144.588,102.774,0.9485
224.949,144.794,102.937,0.94875
225.225,145.847,103.499,0.949
225.398,147.266,105.069,0.94925
226.053,147.37,105.625,0.9495
226.365,149.33,106.045,0.94975
226.625,149.334,106.377,0.95
226.754,149.83,106.744,0.95025
226.768,150.453,107.135,0.9505
227.078,150.695,107.142,0.95075
227.082,150.853,107.228,0.951
228.666,150.943,107.367,0.95125
229.167,151.094,108.306,0.9515
229.421,151.629,108.598,0.95175
229.463,152.499,108.868,0.952
229.646,152.625,109.461,0.95225
230.363,152.716,109.931,0.9525
230.557,153.167,110.3,0.95275
230.904,153.64,110.885,0.953
230.937,154.738,110.949,0.95325
231.24,154.888,111.771,0.9535
232.308,155.158,112.697,0.95375
232.677,155.316,112.751,0.954
232.827,155.379,112.893,0.95425
233.328,155.548,113.012,0.9545
233.545,155.956,113.303,0.95475
233.909,156.764,114.025,0.955
235.274,156.796,114.344,0.95525
236.203,157.339,114.65,0.9555
236.866,157.614,114.942,0.95575
236.883,157.905,115.194,0.956
238.982,157.993,116.676,0.95625
239.441,158.557,116.897,0.9565
241.111,161.261,117.344,0.95675
242.016,161.677,117.871,0.957
242.053,162.524,118.0,0.95725
242.395,162.889,118.083,0.9575
242.889,163.02,118.491,0.95775
242.907,163.202,118.642,0.958
243.035,165.543,119.814,0.95825
245.009,165.945,120.961,0.9585
245.044,166.654,120.966,0.95875
245.322,167.025,121.666,0.959
245.895,168.19,123.912,0.95925
246.327,169.249,124.064,0.9595
247.003,169.547,125.735,0.95975
247.868,169.548,125.783,0.96
248.29,170.254,125.822,0.96025
248.836,170.688,127.442,0.9605
249.532,172.255,129.039,0.96075
249.642,172.27,130.304,0.961
249.777,173.507,131.073,0.96125
249.817,174.239,131.496,0.9615
250.098,175.653,131.686,0.96175
250.629,175.727,131.82,0.962
252.159,176.069,132.03,0.96225
252.452,177.637,132.273,0.9625
253.306,178.506,132.52,0.96275
254.604,179.418,133.02,0.963
255.002,179.985,133.119,0.96325
255.454,180.154,134.838,0.9635
257.175,180.494,135.746,0.96375
257.642,180.643,135.834,0.964
258.411,180.728,136.172,0.96425
258.655,181.465,136.728,0.9645
260.975,181.691,137.144,0.96475
261.027,181.976,137.335,0.965
261.689,183.701,137.561,0.96525
262.188,183.747,138.258,0.9655
262.672,184.266,138.567,0.96575
263.532,184.553,138.74,0.966
265.82,184.958,138.942,0.96625
265.927,185.089,140.543,0.9665
266.131,185.622,141.018,0.96675
266.318,185.781,141.102,0.967
266.851,185.882,142.375,0.96725
266.924,187.289,142.545,0.9675
267.573,187.354,143.28,0.96775
267.842,187.432,143.68,0.968
269.597,187.787,144.132,0.96825
269.901,188.783,144.557,0.9685
270.243,189.778,144.744,0.96875
270.691,190.683,145.02,0.969
271.16,191.051,145.359,0.96925
272.187,191.116,146.403,0.9695
273.004,192.441,146.461,0.96975
273.28,192.81,146.727,0.97
273.657,193.379,147.31,0.97025
274.076,195.0,148.123,0.9705
274.207,196.508,149.793,0.97075
274.296,198.162,151.834,0.971
274.901,198.837,151.992,0.97125
275.374,199.675,156.561,0.9715
277.902,200.96,156.685,0.97175
278.427,201.084,156.685,0.972
278.62,201.63,158.492,0.97225
280.202,202.058,159.108,0.9725
280.56,202.254,159.99,0.97275
281.973,203.323,162.482,0.973
283.164,204.079,162.706,0.97325
283.53,205.196,164.192,0.9735
283.636,206.633,164.436,0.97375
283.913,206.898,164.835,0.974
283.976,206.97,165.802,0.97425
284.15,207.737,166.741,0.9745
285.216,210.488,167.338,0.97475
285.945,210.957,168.246,0.975
285.947,212.898,168.535,0.97525
285.948,213.141,170.318,0.9755
286.924,213.264,170.739,0.97575
287.936,213.36,172.917,0.976
287.977,214.111,173.422,0.97625
289.85,214.261,177.397,0.9765
290.093,214.777,178.724,0.97675
290.104,217.464,178.836,0.977
291.073,218.618,181.955,0.97725
292.039,219.068,183.0,0.9775
292.271,219.335,184.101,0.97775
292.472,220.472,184.268,0.978
292.963,221.087,184.896,0.97825
292.966,224.737,186.992,0.9785
293.064,225.759,187.581,0.97875
293.316,225.827,189.67,0.979
293.564,225.831,190.649,0.97925
293.647,226.022,195.773,0.9795
293.72,226.64,200.82,0.97975
293.967,228.632,201.277,0.98
294.44,228.763,201.844,0.98025
294.621,230.289,203.87,0.9805
294.955,230.801,204.303,0.98075
294.963,232.373,204.892,0.981
295.099,233.369,206.025,0.98125
295.475,236.603,207.161,0.9815
295.504,237.126,207.577,0.98175
295.563,240.106,207.661,0.982
296.638,242.161,208.151,0.98225
297.612,242.265,209.425,0.9825
298.171,245.061,211.029,0.98275
298.961,245.45,213.284,0.983
299.112,246.328,215.705,0.98325
299.359,247.649,218.072,0.9835
299.896,250.032,219.672,0.98375
300.294,254.407,221.336,0.984
300.333,257.852,222.388,0.98425
300.504,259.731,222.996,0.9845
300.9,264.361,223.053,0.98475
302.018,266.847,223.827,0.985
302.295,267.126,223.875,0.98525
302.845,267.585,224.039,0.9855
302.99,267.853,229.605,0.98575
303.524,268.977,230.004,0.986
304.595,269.313,230.086,0.98625
304.805,271.589,230.416,0.9865
305.453,271.949,230.832,0.98675
306.341,272.992,231.686,0.987
306.515,273.311,233.294,0.98725
306.728,273.799,233.732,0.9875
307.375,274.653,234.949,0.98775
307.717,274.875,235.258,0.988
309.855,275.664,237.366,0.98825
311.726,277.222,237.761,0.9885
311.728,278.226,239.397,0.98875
312.828,278.788,241.566,0.989
313.106,279.684,242.907,0.98925
313.317,282.373,243.843,0.9895
313.387,282.429,246.37,0.98975
313.785,283.598,247.321,0.99
315.763,283.722,248.247,0.99025
315.8,284.919,249.039,0.9905
316.028,286.078,250.732,0.99075
316.557,286.589,251.182,0.991
316.654,286.746,252.952,0.99125
316.733,289.304,254.333,0.9915
317.097,291.863,256.489,0.99175
317.182,293.842,257.124,0.992
317.204,294.711,262.322,0.99225
317.32,294.785,263.433,0.9925
317.943,295.435,269.132,0.99275
318.088,299.463,270.173,0.993
318.468,299.896,272.765,0.99325
318.61,300.486,273.556,0.9935
318.638,300.868,275.282,0.99375
318.669,302.462,279.06,0.994
320.435,304.106,279.732,0.99425
321.396,304.888,280.06,0.9945
321.481,305.363,280.81,0.99475
321.736,307.476,280.992,0.995
322.197,307.911,282.035,0.99525
323.356,308.121,290.087,0.9955
326.957,310.118,292.465,0.99575
327.302,312.283,297.257,0.996
329.369,313.116,297.648,0.99625
329.569,313.624,298.769,0.9965
330.079,313.708,300.918,0.99675
330.316,313.915,301.601,0.997
330.758,315.134,307.366,0.99725
331.3,320.01,307.938,0.9975
332.517,321.443,309.748,0.99775
332.52,324.111,311.149,0.998
332.604,324.403,317.313,0.99825
333.113,324.665,321.05,0.9985
334.163,325.258,325.81,0.99875
334.264,326.084,328.368,0.999
334.787,331.336,328.489,0.99925
335.082,331.617,330.207,0.9995
335.28,333.656,334.097,0.99975
335.865,334.802,334.446,1.0
